STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00417588,"RICHARDSON, TX US",09/04/20,0,87,72,77
USC00417588,"RICHARDSON, TX US",09/03/20,0.01,82,72,75
USC00417588,"RICHARDSON, TX US",09/02/20,0.01,79,71,72
USC00417588,"RICHARDSON, TX US",09/01/20,0,88,70,74
USC00417588,"RICHARDSON, TX US",08/31/20,0.01,97,80,83
USC00417588,"RICHARDSON, TX US",08/30/20,2.63,94,71,85
USC00417588,"RICHARDSON, TX US",08/29/20,0,104,77,83
USC00417588,"RICHARDSON, TX US",08/28/20,0,103,75,82
USC00417588,"RICHARDSON, TX US",08/27/20,0,93,72,77
USC00417588,"RICHARDSON, TX US",08/26/20,0.1,91,72,75
USC00417588,"RICHARDSON, TX US",08/25/20,0,96,72,72
USC00417588,"RICHARDSON, TX US",08/24/20,0,95,70,78
USC00417588,"RICHARDSON, TX US",08/23/20,0,96,72,75
USC00417588,"RICHARDSON, TX US",08/22/20,0,94,72,82
USC00417588,"RICHARDSON, TX US",08/21/20,0,93,70,80
USC00417588,"RICHARDSON, TX US",08/20/20,0,92,67,78
USC00417588,"RICHARDSON, TX US",08/19/20,0,91,68,75
USC00417588,"RICHARDSON, TX US",08/18/20,0,93,74,80
USC00417588,"RICHARDSON, TX US",08/17/20,0,93,72,83
USC00417588,"RICHARDSON, TX US",08/16/20,1.4,103,70,75
USC00417588,"RICHARDSON, TX US",08/15/20,0,102,79,89
USC00417588,"RICHARDSON, TX US",08/14/20,0,102,82,89
USC00417588,"RICHARDSON, TX US",08/13/20,0,101,83,85
USC00417588,"RICHARDSON, TX US",08/12/20,0,101,82,84
USC00417588,"RICHARDSON, TX US",08/11/20,0,98,79,88
USC00417588,"RICHARDSON, TX US",08/10/20,0,98,79,89
USC00417588,"RICHARDSON, TX US",08/09/20,0,97,77,88
USC00417588,"RICHARDSON, TX US",08/08/20,0,97,77,88
USC00417588,"RICHARDSON, TX US",08/07/20,0,96,77,87
USC00417588,"RICHARDSON, TX US",08/06/20,0,96,74,87
USC00417588,"RICHARDSON, TX US",08/05/20,0,88,73,76
USC00417588,"RICHARDSON, TX US",08/04/20,0,92,72,81
USC00417588,"RICHARDSON, TX US",08/03/20,0,93,71,80
USC00417588,"RICHARDSON, TX US",08/02/20,0,94,73,77
USC00417588,"RICHARDSON, TX US",08/01/20,0,90,70,75
USC00417588,"RICHARDSON, TX US",07/31/20,0,90,71,76
USC00417588,"RICHARDSON, TX US",07/30/20,0.2,97,72,72
USC00417588,"RICHARDSON, TX US",07/29/20,0,94,76,84
USC00417588,"RICHARDSON, TX US",07/28/20,0.04,83,75,76
USC00417588,"RICHARDSON, TX US",07/27/20,0,93,74,83
USC00417588,"RICHARDSON, TX US",07/26/20,0,93,76,79
USC00417588,"RICHARDSON, TX US",07/25/20,0,91,76,81
USC00417588,"RICHARDSON, TX US",07/24/20,0,94,77,84
USC00417588,"RICHARDSON, TX US",07/23/20,0,96,75,85
USC00417588,"RICHARDSON, TX US",07/22/20,0,93,75,80
USC00417588,"RICHARDSON, TX US",07/21/20,0,91,75,80
USC00417588,"RICHARDSON, TX US",07/20/20,0,95,77,81
USC00417588,"RICHARDSON, TX US",07/19/20,0,94,76,85
USC00417588,"RICHARDSON, TX US",07/18/20,0,91,76,84
USC00417588,"RICHARDSON, TX US",07/17/20,0,96,78,85
USC00417588,"RICHARDSON, TX US",07/16/20,0,96,80,87
USC00417588,"RICHARDSON, TX US",07/15/20,0,95,78,85
USC00417588,"RICHARDSON, TX US",07/14/20,0,98,80,88
USC00417588,"RICHARDSON, TX US",07/13/20,0,100,82,88
USC00417588,"RICHARDSON, TX US",07/12/20,0,100,76,87
USC00417588,"RICHARDSON, TX US",07/11/20,0,96,79,86
USC00417588,"RICHARDSON, TX US",07/10/20,0,94,77,83
USC00417588,"RICHARDSON, TX US",07/09/20,0,93,77,85
USC00417588,"RICHARDSON, TX US",07/08/20,0,92,75,84
USC00417588,"RICHARDSON, TX US",07/07/20,0,89,73,78
USC00417588,"RICHARDSON, TX US",07/06/20,0.05,88,74,75
USC00417588,"RICHARDSON, TX US",07/05/20,0.11,93,75,80
USC00417588,"RICHARDSON, TX US",07/04/20,0,93,74,85
USC00417588,"RICHARDSON, TX US",07/03/20,0,99,76,80
USC00417588,"RICHARDSON, TX US",07/02/20,0.02,93,77,81
USC00417588,"RICHARDSON, TX US",07/01/20,0,92,78,84
USC00417588,"RICHARDSON, TX US",06/30/20,0,93,79,82
